candidate_id,age,years_of_experience,job_role,education,interview_platform,communication_score,vocabulary_richness,filler_words_per_min,confidence_score,eye_contact_score,posture,stress_level,avg_response_time,interview_duration,sentiment_score,performance_score,hiring_decision
CAND_1D0F47,29,2,Data Scientist,PhD,HireVue,41.11,0.487,11,100.0,100.0,Confident,22.84,4.17,61,0.604,60.99,Rejected
CAND_DE6142,20,0,Data Scientist,PhD,Google Meet,54.34,0.641,6,100.0,100.0,Confident,17.39,4.11,41,0.318,62.36,Rejected
CAND_3C67A9,49,24,HR Manager,Master's,HireVue,64.89,0.582,11,100.0,100.0,Confident,5.85,4.01,55,0.156,78.9,Rejected
CAND_034E63,35,14,Product Manager,Master's,Google Meet,59.65,0.665,7,100.0,88.9,Confident,6.68,,39,0.335,74.7,Hired
CAND_490F59,42,22,Software Engineer,Associate,Google Meet,47.22,0.766,10,100.0,85.62,Confident,7.27,3.94,41,0.626,54.65,Rejected
CAND_8D3F2B,28,3,HR Manager,Associate,Teams,45.48,0.433,11,98.96,82.43,Confident,23.96,4.63,41,0.066,52.67,Rejected
CAND_F36D03,29,9,Business Analyst,Associate,Google Meet,58.49,0.646,9,88.25,50.5,Confident,,4.63,54,0.624,68.43,Hired
CAND_802319,36,10,Software Engineer,Bachelor's,Teams,92.31,0.511,2,100.0,95.57,Confident,,5.52,43,0.469,96.53,Second Round
CAND_D2616C,36,19,Marketing Analyst,PhD,Zoom,44.33,0.49,9,93.15,70.44,Confident,20.79,4.74,47,0.367,66.27,Second Round
CAND_9D35FF,24,0,Sales Executive,Associate,Zoom,66.3,0.702,9,100.0,77.21,Confident,4.59,4.47,29,0.521,79.16,Hired
CAND_3BF5DF,26,3,Marketing Analyst,PhD,Zoom,51.86,,9,100.0,100.0,Confident,3.93,3.62,42,0.302,66.81,Second Round
CAND_6DD004,20,0,Marketing Analyst,Master's,Teams,50.45,0.624,9,59.41,53.36,Slouched,48.33,5.32,64,0.539,51.95,Rejected
CAND_CFE933,37,18,Business Analyst,Associate,Zoom,57.06,0.745,13,94.6,89.29,Confident,27.01,4.82,36,0.543,68.43,Rejected
CAND_94EF85,40,19,Sales Executive,Associate,HireVue,81.94,0.635,3,100.0,100.0,Confident,16.33,4.45,42,0.684,98.02,Second Round
CAND_460E13,22,0,HR Manager,Bachelor's,Teams,57.03,0.727,10,92.95,94.39,Neutral,14.67,4.75,31,0.414,70.03,Second Round
CAND_4DED05,44,24,Data Scientist,PhD,HireVue,51.3,0.468,8,100.0,,Confident,18.72,4.89,47,0.691,67.51,Rejected
CAND_6D4C17,29,1,Business Analyst,Associate,Zoom,84.55,0.604,7,70.64,50.7,Neutral,58.56,7.9,32,0.341,77.79,Rejected
CAND_14E4FC,25,0,Product Manager,Associate,Teams,62.89,,12,100.0,70.89,Confident,3.39,3.41,43,0.659,76.84,Rejected
CAND_CD65AC,20,0,Data Scientist,Bachelor's,Teams,191.22,0.722,0,95.72,86.39,Confident,24.22,5.42,44,0.684,100.0,Hired
CAND_1BF5B0,23,4,Product Manager,Associate,Google Meet,84.83,0.802,8,100.0,84.49,Confident,7.22,3.98,34,0.46,93.77,Hired
CAND_01D097,26,1,Product Manager,PhD,Teams,28.49,0.464,8,100.0,100.0,Confident,11.38,3.71,45,0.298,57.98,Rejected
CAND_1D8B41,30,9,Marketing Analyst,Master's,Zoom,36.38,0.683,14,68.7,53.33,Confident,40.43,5.74,43,0.676,43.76,Rejected
CAND_C1B319,37,13,HR Manager,Master's,Zoom,83.51,0.521,10,100.0,,Confident,,4.06,31,0.641,91.02,Hired
CAND_7B1F34,34,9,UX Designer,Bachelor's,HireVue,56.86,0.735,10,100.0,94.4,Confident,16.83,5.03,29,0.521,67.51,Rejected
CAND_421859,45,27,Product Manager,Bachelor's,HireVue,65.6,0.832,6,97.53,76.01,Confident,12.54,4.0,49,0.639,68.95,Rejected
CAND_4419AF,20,0,Marketing Analyst,Master's,Zoom,61.69,0.884,6,100.0,78.76,Confident,6.54,3.65,38,0.424,68.49,Rejected
CAND_572349,34,11,Data Scientist,Bachelor's,HireVue,63.31,,10,100.0,100.0,Confident,4.42,3.44,42,0.526,72.03,Hired
CAND_AFD287,20,0,Sales Executive,Bachelor's,Teams,33.21,0.487,6,100.0,90.88,Confident,4.93,4.36,44,0.093,57.54,Rejected
CAND_FFBFB3,22,3,Marketing Analyst,PhD,HireVue,70.59,0.59,10,86.45,46.84,Confident,26.75,5.51,40,0.534,80.62,Hired
CAND_75D747,20,0,UX Designer,Master's,Google Meet,53.72,,13,100.0,100.0,Confident,9.18,3.63,49,0.818,59.35,Rejected
CAND_B83BA1,37,13,Product Manager,Associate,Teams,46.11,0.603,11,92.28,68.6,Confident,25.13,4.35,38,0.92,61.6,Rejected
CAND_AC7577,40,20,Sales Executive,Master's,Google Meet,20.05,0.688,13,100.0,71.58,Confident,2.31,3.27,35,0.637,62.59,Rejected
CAND_1A9EAA,35,15,Sales Executive,Bachelor's,Zoom,63.6,0.599,7,100.0,66.57,Confident,13.22,3.95,32,0.179,72.3,Rejected
CAND_D7D24C,37,13,HR Manager,Master's,HireVue,53.3,0.335,7,58.43,66.79,Slouched,55.66,6.25,36,0.651,63.72,Rejected
CAND_83E197,20,0,Marketing Analyst,Bachelor's,Zoom,41.11,0.67,5,56.61,53.6,Slouched,40.7,5.74,37,0.644,47.85,Rejected
CAND_0B02D4,32,6,UX Designer,Associate,Google Meet,65.89,0.329,10,100.0,98.46,Confident,11.22,3.49,50,0.594,90.86,Second Round
CAND_F48D0A,25,2,Software Engineer,Bachelor's,Google Meet,60.77,0.671,10,98.25,63.76,Confident,16.77,4.33,23,0.543,71.72,Rejected
CAND_EC29ED,34,15,Marketing Analyst,Associate,Google Meet,51.38,0.698,6,87.55,79.15,Confident,26.55,4.51,46,0.361,70.21,Second Round
CAND_0E1999,24,0,Software Engineer,Master's,Google Meet,80.96,0.611,9,91.18,73.84,Confident,17.06,4.25,62,0.587,86.12,Hired
CAND_3EE62E,30,9,Business Analyst,Associate,Teams,65.13,0.559,9,95.23,100.0,Confident,28.61,5.29,33,0.406,69.88,Second Round
CAND_6A5BD4,37,13,HR Manager,Master's,Google Meet,43.82,0.776,13,81.24,87.81,Confident,31.86,9.39,42,0.407,45.9,Rejected
CAND_A55346,38,17,Product Manager,Associate,Google Meet,56.62,0.713,11,70.33,64.3,Slouched,41.24,5.42,44,0.51,61.23,On Hold
CAND_866F15,21,0,Marketing Analyst,PhD,Google Meet,72.23,0.537,3,100.0,100.0,Confident,17.39,4.15,53,0.574,74.31,Second Round
CAND_80311C,34,10,Product Manager,PhD,HireVue,49.29,0.519,16,100.0,92.56,Confident,17.54,3.67,59,0.176,72.86,Second Round
CAND_C583F4,32,12,Sales Executive,Bachelor's,Teams,48.81,0.877,11,100.0,95.27,Confident,3.66,3.94,58,0.685,53.68,Rejected
CAND_F0EEF7,29,4,Software Engineer,Associate,Google Meet,63.07,0.537,7,100.0,100.0,Confident,3.22,3.96,49,0.401,61.47,Rejected
CAND_AF93FB,50,29,Data Scientist,Associate,Zoom,84.27,0.52,5,100.0,100.0,Confident,16.46,,42,0.697,95.75,Hired
CAND_C1BE5F,30,12,Sales Executive,Associate,HireVue,77.78,0.581,4,100.0,81.97,Confident,18.59,3.99,44,0.252,73.1,Rejected
CAND_D5DC7D,40,19,Product Manager,Bachelor's,Google Meet,60.73,0.237,9,100.0,100.0,Neutral,32.34,4.59,35,0.369,80.75,Rejected
CAND_3CBAC3,32,12,Product Manager,Master's,Google Meet,57.08,0.576,11,71.68,53.34,Confident,25.55,4.87,51,0.254,60.24,Rejected
CAND_5C0A10,24,0,UX Designer,Bachelor's,Teams,,0.384,10,98.02,100.0,Confident,20.29,4.3,38,0.368,60.43,Rejected
CAND_B4F28E,25,1,Sales Executive,Bachelor's,Google Meet,49.79,0.313,4,100.0,100.0,Confident,3.75,3.6,55,0.567,53.32,On Hold
CAND_EFAC54,34,12,HR Manager,PhD,Zoom,24.32,0.526,10,95.33,100.0,Confident,22.29,4.46,47,0.428,54.64,Rejected
CAND_D1B9DC,28,3,Data Scientist,Associate,HireVue,82.35,0.563,7,92.75,96.94,Confident,24.62,4.2,59,0.557,86.75,Hired
CAND_6D34D1,28,0,Software Engineer,PhD,Zoom,64.78,0.419,8,97.88,100.0,Confident,15.31,3.99,37,0.562,75.67,Second Round
CAND_73C45F,26,6,Business Analyst,Master's,Teams,60.52,0.802,14,87.56,59.08,Confident,17.32,5.55,42,0.36,53.24,Rejected
CAND_C97E99,20,0,Marketing Analyst,PhD,Zoom,65.68,0.341,5,100.0,80.5,Confident,15.64,3.94,37,0.623,81.98,Rejected
CAND_FA5219,29,5,HR Manager,Bachelor's,HireVue,42.98,0.504,6,100.0,100.0,Confident,20.87,5.36,53,1.0,59.91,Rejected
CAND_DF17B9,22,4,HR Manager,Bachelor's,Zoom,61.9,0.487,7,80.31,57.23,Confident,22.0,5.11,37,0.755,66.01,Hired
CAND_6A2C30,27,3,HR Manager,Associate,Google Meet,70.0,0.676,4,100.0,52.6,Confident,22.19,4.07,23,0.403,75.89,Hired
CAND_946753,39,13,Product Manager,Bachelor's,Google Meet,44.37,0.56,11,88.77,72.65,Neutral,9.47,4.1,41,0.135,53.62,Rejected
CAND_E21AAD,50,30,Marketing Analyst,Master's,Google Meet,50.83,0.687,9,91.01,81.47,Confident,21.38,6.78,47,0.464,64.23,Rejected
CAND_BDFE53,26,5,UX Designer,Associate,HireVue,65.56,0.593,8,71.35,60.09,Neutral,26.44,,42,0.413,59.33,Rejected
CAND_0676BC,32,8,HR Manager,Bachelor's,HireVue,69.24,0.624,11,99.57,,Confident,3.94,4.13,58,0.524,85.21,Hired
CAND_936A8A,40,19,Product Manager,Associate,HireVue,72.31,0.588,9,100.0,82.06,Confident,,3.34,29,0.487,84.85,Rejected
CAND_6000A9,33,13,Business Analyst,Associate,Teams,84.7,0.585,11,100.0,97.4,Confident,2.42,4.12,60,0.598,81.61,Rejected
CAND_C778C3,30,6,Sales Executive,Bachelor's,Google Meet,47.57,0.663,13,70.02,36.7,Neutral,41.81,5.44,41,0.537,42.48,Rejected
CAND_A08D73,41,24,Sales Executive,PhD,Teams,82.93,0.663,6,100.0,74.26,Confident,0.54,3.26,41,0.237,89.66,Second Round
CAND_FBED15,31,12,Marketing Analyst,Master's,HireVue,67.64,0.495,6,83.04,55.44,Neutral,26.92,5.22,44,0.323,67.87,Rejected
CAND_843117,21,0,Data Scientist,Bachelor's,Zoom,70.68,0.284,5,100.0,100.0,Confident,21.46,4.36,41,0.624,82.67,Hired
CAND_FB5EE9,30,8,Sales Executive,PhD,Google Meet,90.69,0.902,5,100.0,87.64,Confident,6.6,4.15,47,0.345,88.87,Hired
CAND_2BB907,43,20,Software Engineer,Bachelor's,HireVue,60.79,0.34,12,90.26,89.0,Neutral,13.41,,44,0.831,77.18,Hired
CAND_3B4EB6,44,25,HR Manager,Bachelor's,Zoom,63.18,0.577,10,100.0,100.0,Confident,13.17,3.99,54,0.066,72.05,Hired
CAND_CB14CC,22,0,Marketing Analyst,PhD,HireVue,48.25,,12,100.0,62.27,Confident,7.25,5.1,34,1.0,65.7,Rejected
CAND_18A749,31,13,Marketing Analyst,PhD,Teams,96.53,0.624,4,100.0,100.0,Confident,14.03,,38,0.545,90.11,Hired
CAND_2F8E9B,34,14,Marketing Analyst,Bachelor's,HireVue,53.13,,7,100.0,100.0,Confident,9.91,4.38,43,0.579,75.99,Hired
CAND_1B17E5,25,0,Data Scientist,Bachelor's,Teams,45.69,0.243,9,100.0,100.0,Confident,19.99,3.94,46,0.501,61.85,On Hold
CAND_0DF57A,29,5,HR Manager,Associate,Google Meet,55.57,0.301,8,100.0,77.91,Confident,8.14,4.52,45,0.468,63.63,Rejected
CAND_5FD128,37,13,Business Analyst,Associate,Google Meet,57.79,0.678,7,64.87,63.62,Neutral,48.78,7.14,20,0.674,57.57,Rejected
CAND_759BA9,34,7,UX Designer,Bachelor's,Zoom,56.58,0.498,6,100.0,88.72,Confident,7.84,3.69,57,0.265,59.69,Rejected
CAND_0D91AF,36,14,Software Engineer,Master's,HireVue,46.36,0.434,6,96.42,,Confident,28.69,4.8,41,0.742,60.79,Rejected
CAND_C92AB0,20,0,HR Manager,Master's,Zoom,49.63,,7,100.0,96.13,Confident,22.45,4.57,31,0.579,61.89,Rejected
CAND_9BAFC5,20,1,Product Manager,Associate,HireVue,73.46,0.654,10,99.51,100.0,Confident,12.28,3.74,46,0.784,72.78,Second Round
CAND_4D83BD,30,4,Sales Executive,Associate,HireVue,149.18,0.817,0,85.3,47.16,Confident,29.56,5.4,48,0.394,79.09,Hired
CAND_61FA96,28,3,Marketing Analyst,Associate,Zoom,168.94,0.736,0,100.0,89.31,Confident,23.94,4.17,64,0.743,100.0,Hired
CAND_73ABBF,29,10,HR Manager,Associate,HireVue,38.43,0.541,11,87.96,91.2,Confident,33.43,4.98,50,0.496,50.38,Rejected
CAND_0A7815,27,1,Marketing Analyst,Bachelor's,HireVue,55.36,0.692,10,100.0,66.45,Confident,9.22,3.47,25,0.424,61.65,Rejected
CAND_0E81CA,27,4,Sales Executive,Master's,Zoom,62.38,0.639,8,82.52,89.63,Confident,19.14,7.66,52,0.634,63.34,Rejected
CAND_9A9B03,35,14,Business Analyst,Bachelor's,Google Meet,43.11,0.618,8,100.0,97.62,Neutral,19.36,4.27,53,0.804,58.13,Rejected
CAND_717C1F,37,15,Sales Executive,Bachelor's,HireVue,46.2,0.417,7,100.0,70.31,Confident,6.47,4.34,65,0.469,60.02,Rejected
CAND_65C8C0,42,17,Sales Executive,Associate,Zoom,42.36,0.449,17,100.0,95.36,Confident,17.86,4.8,43,0.754,64.78,Rejected
CAND_A6172B,39,18,UX Designer,Associate,Google Meet,78.74,0.41,6,100.0,70.71,Confident,24.07,4.44,51,0.226,76.27,Rejected
CAND_C335A0,35,7,UX Designer,PhD,HireVue,51.26,0.566,10,100.0,100.0,Confident,5.61,3.37,42,0.342,65.6,Rejected
CAND_23A464,43,27,HR Manager,Associate,Google Meet,66.77,0.541,8,100.0,92.25,Confident,31.25,4.61,21,0.55,72.49,Second Round
CAND_2C2473,46,23,Product Manager,Master's,Google Meet,36.74,0.486,12,100.0,99.92,Confident,4.75,3.97,36,0.716,56.05,Rejected
CAND_9A7E33,20,1,Sales Executive,Master's,Teams,97.32,0.51,6,100.0,100.0,Confident,16.16,3.62,52,0.325,92.22,Second Round
CAND_583E16,34,11,Sales Executive,Bachelor's,HireVue,,0.903,15,89.53,75.46,Confident,30.79,4.61,31,0.158,67.82,Rejected
CAND_3FC6A4,34,12,UX Designer,Master's,Zoom,75.68,0.588,9,100.0,100.0,Confident,32.97,5.38,46,0.392,88.36,Hired
CAND_279D42,22,0,Marketing Analyst,PhD,Teams,,0.85,0,81.72,74.09,Confident,34.25,5.07,39,0.28,83.14,Second Round
CAND_45E3F9,25,2,Software Engineer,Bachelor's,Google Meet,60.86,0.563,8,100.0,42.93,Confident,1.71,3.19,31,0.435,69.2,Rejected
CAND_76CA37,25,4,Data Scientist,Master's,HireVue,52.98,0.695,10,95.29,,Confident,10.47,3.76,44,0.411,57.58,Rejected
CAND_F10E38,36,9,Business Analyst,Bachelor's,Google Meet,76.42,0.675,8,97.19,73.26,Confident,14.7,4.61,42,0.364,83.38,Second Round
CAND_4C63B4,22,0,Data Scientist,Bachelor's,HireVue,61.39,0.556,5,100.0,76.33,Confident,24.69,4.99,41,0.553,75.37,Rejected
CAND_034865,32,13,Data Scientist,Bachelor's,Zoom,58.62,0.758,4,99.96,100.0,Confident,,4.94,35,0.264,68.32,Hired
CAND_3EADB1,33,11,Data Scientist,Master's,Google Meet,56.07,0.566,8,100.0,88.7,Confident,10.22,3.93,23,0.644,79.47,Hired
CAND_687B06,34,8,Sales Executive,Associate,Zoom,57.47,0.735,15,100.0,72.07,Confident,10.13,4.19,49,0.803,73.57,Second Round
CAND_8DA957,20,0,Business Analyst,Master's,Zoom,43.66,0.635,8,100.0,60.84,Confident,1.31,3.74,44,0.69,69.55,Second Round
CAND_F5D699,34,9,HR Manager,Bachelor's,Teams,62.08,0.567,9,78.03,44.68,Neutral,32.92,5.03,60,0.587,68.14,Second Round
CAND_38528F,30,5,Business Analyst,PhD,Teams,60.49,0.408,18,100.0,80.46,Confident,3.62,3.49,42,0.351,78.17,Second Round
CAND_3811D1,23,0,HR Manager,PhD,Teams,51.59,,12,72.12,75.21,Neutral,38.67,5.61,40,0.343,63.57,Rejected
CAND_21C7F7,33,7,HR Manager,Master's,Teams,62.4,0.95,10,100.0,83.34,Confident,15.89,6.33,53,0.259,77.87,Rejected
CAND_0D033A,20,1,HR Manager,Associate,Google Meet,34.38,0.538,10,100.0,87.06,Confident,5.72,3.6,49,0.192,59.07,Rejected
CAND_44AACE,21,0,Software Engineer,Bachelor's,Zoom,46.52,0.521,9,99.4,,Confident,22.72,4.07,47,0.467,45.99,Rejected
CAND_B3B2B3,20,0,Product Manager,Associate,Zoom,44.25,0.625,6,77.82,82.79,Slouched,41.82,5.12,34,0.705,50.09,Rejected
CAND_5D18BA,43,28,Product Manager,Bachelor's,Google Meet,81.83,0.655,7,100.0,,Confident,14.52,4.3,44,0.768,86.69,Second Round
CAND_E9C288,23,3,Marketing Analyst,PhD,Google Meet,72.18,0.409,8,100.0,,Confident,15.56,4.29,42,0.7,78.45,Rejected
CAND_18F43A,20,1,Product Manager,Associate,HireVue,203.33,0.587,0,100.0,99.87,Confident,19.53,4.05,42,0.614,100.0,Hired
CAND_6542FA,34,19,Sales Executive,PhD,HireVue,59.07,0.606,5,93.21,53.96,Confident,21.75,4.52,36,0.531,72.46,Rejected
CAND_DF2745,39,22,Data Scientist,Bachelor's,Google Meet,62.28,0.699,7,100.0,92.67,Confident,3.94,4.11,54,0.676,74.93,Second Round
CAND_98C2F1,20,0,Product Manager,PhD,Teams,86.56,0.705,6,100.0,91.03,Confident,36.6,5.58,44,0.68,84.17,Rejected
CAND_BB7668,33,16,Business Analyst,Master's,Zoom,38.05,0.642,15,94.22,,Confident,19.99,7.53,39,0.173,50.15,Rejected
CAND_ED7273,41,16,Marketing Analyst,Master's,Google Meet,,0.461,17,92.1,91.69,Neutral,13.57,5.57,43,0.571,68.14,Rejected
CAND_EA868D,46,21,Data Scientist,Bachelor's,Google Meet,73.32,0.559,9,88.47,79.32,Confident,33.67,4.58,41,0.334,72.17,Rejected
CAND_DE12B5,21,0,Business Analyst,Bachelor's,Zoom,55.04,0.626,11,100.0,78.09,Confident,4.74,4.66,47,0.361,67.22,Rejected
CAND_ACA5BE,32,14,Sales Executive,PhD,Zoom,40.2,0.684,15,95.59,61.42,Confident,22.75,5.88,39,0.128,57.66,Rejected
CAND_DBB4DF,42,24,UX Designer,PhD,Google Meet,47.68,0.911,9,100.0,100.0,Confident,5.02,,58,0.688,57.91,Rejected
CAND_D26EF3,33,8,Product Manager,Associate,Teams,60.17,0.703,5,100.0,100.0,Confident,7.76,4.29,36,0.53,75.07,Rejected
CAND_B4B547,38,17,UX Designer,PhD,HireVue,44.98,0.473,13,77.82,46.5,Neutral,32.64,4.67,36,0.765,70.24,Rejected
CAND_53FC78,32,8,HR Manager,Associate,Zoom,60.33,0.594,9,100.0,,Confident,8.19,,33,0.344,76.12,Rejected
CAND_A8B062,22,0,Product Manager,Associate,Teams,,0.788,7,53.99,38.68,Neutral,48.93,7.24,32,0.627,64.38,Rejected
CAND_952C99,32,9,HR Manager,Associate,Google Meet,59.59,0.67,13,93.68,75.43,Confident,29.57,5.23,27,0.098,74.66,Second Round
CAND_B69E9C,35,21,HR Manager,Associate,HireVue,76.54,0.687,7,100.0,85.52,Confident,9.36,3.73,59,0.231,79.21,Rejected
CAND_65FE81,30,5,Product Manager,Master's,Teams,60.33,0.637,12,69.45,45.83,Confident,46.3,5.55,60,0.355,67.92,Second Round
CAND_D88F79,23,0,Data Scientist,Master's,HireVue,25.21,0.625,8,87.23,100.0,Confident,36.39,4.98,52,0.442,38.3,Rejected
CAND_B0CE1C,35,12,Business Analyst,Bachelor's,HireVue,32.07,0.667,11,82.53,72.16,Neutral,34.98,4.69,42,0.493,43.03,Rejected
CAND_D5DEBB,20,0,Marketing Analyst,Bachelor's,Teams,67.42,0.778,6,100.0,,Confident,18.54,4.1,40,0.448,82.69,Second Round
CAND_150656,29,4,Business Analyst,PhD,Google Meet,77.89,0.658,7,100.0,46.89,Confident,25.66,4.96,29,0.397,100.0,Hired
CAND_3A61A2,40,15,Product Manager,Associate,Zoom,85.93,0.626,8,100.0,97.05,Neutral,26.0,4.52,31,0.565,83.71,Hired
CAND_B8C52E,20,0,Marketing Analyst,Master's,Teams,46.87,0.749,17,84.37,78.06,Neutral,14.22,3.82,41,0.863,53.46,Rejected
CAND_306C52,37,16,Software Engineer,Bachelor's,Google Meet,75.92,0.438,7,65.74,80.52,Confident,43.51,5.25,55,0.759,67.7,Second Round
CAND_4331C5,20,0,HR Manager,Associate,Google Meet,65.76,0.576,10,100.0,84.42,Confident,12.6,4.2,39,0.419,79.4,Hired
CAND_FFF917,21,0,HR Manager,Associate,Teams,56.19,0.678,9,89.27,78.9,Neutral,22.52,4.81,38,0.661,58.4,Rejected
CAND_4A9016,21,0,Sales Executive,Associate,HireVue,57.55,0.689,14,100.0,89.09,Confident,7.49,3.99,45,0.626,73.25,Rejected
CAND_36CAAA,34,15,Data Scientist,Associate,HireVue,,0.481,6,81.75,56.62,Confident,31.54,4.76,53,0.297,90.16,Hired
CAND_35F47B,43,21,Business Analyst,Bachelor's,HireVue,49.44,0.543,9,100.0,61.88,Confident,9.8,4.43,40,0.216,68.75,Second Round
CAND_975047,32,8,Data Scientist,Master's,Zoom,57.63,0.466,13,100.0,65.91,Confident,4.78,3.85,36,0.14,81.36,Rejected
CAND_B19192,21,1,Marketing Analyst,Bachelor's,Zoom,74.05,0.777,4,100.0,89.12,Neutral,18.71,3.95,37,0.847,89.33,Hired
CAND_8E7BF2,24,4,Software Engineer,Master's,HireVue,45.06,0.584,14,77.31,,Neutral,30.31,,31,0.194,54.26,Rejected
CAND_74D5FD,20,0,Data Scientist,Master's,Zoom,57.23,0.686,13,100.0,,Confident,11.77,4.45,25,0.459,71.62,Hired
CAND_CC5CC4,38,17,Sales Executive,Bachelor's,Google Meet,80.06,0.378,10,100.0,89.19,Neutral,11.38,4.24,44,0.567,85.35,Hired
CAND_639817,28,0,Sales Executive,Bachelor's,Google Meet,77.27,0.376,7,65.81,53.48,Neutral,48.54,5.7,64,0.762,73.23,Hired
CAND_598375,33,9,Software Engineer,PhD,HireVue,63.62,0.85,11,88.57,88.99,Confident,17.82,4.38,44,0.37,67.94,Second Round
CAND_DE7C61,20,0,Data Scientist,Master's,Google Meet,29.46,0.545,9,79.1,59.45,Confident,36.7,5.52,40,0.285,42.61,Rejected
CAND_47E6F8,39,17,Data Scientist,Master's,Google Meet,67.05,0.544,6,100.0,76.64,Confident,17.04,5.13,47,0.216,80.46,Second Round
CAND_7AA046,26,3,Product Manager,Bachelor's,Google Meet,75.15,0.496,5,100.0,64.82,Confident,9.14,4.53,65,0.719,66.03,Rejected
CAND_4F7BED,37,23,Marketing Analyst,Associate,Zoom,50.08,0.405,14,94.89,69.73,Neutral,14.77,6.08,47,0.382,52.79,Rejected
CAND_7D34B6,20,0,Business Analyst,PhD,HireVue,52.87,0.532,11,77.81,88.04,Neutral,31.11,5.9,38,0.4,61.91,Rejected
CAND_A790B5,20,0,Software Engineer,Master's,Teams,64.47,,11,100.0,76.15,Confident,17.03,4.05,51,0.584,75.14,Hired
CAND_673D6C,28,11,Sales Executive,Associate,Zoom,55.36,,9,88.15,92.86,Neutral,24.33,,33,0.288,61.72,Rejected
CAND_102315,28,10,Sales Executive,Associate,Zoom,73.59,0.498,9,100.0,100.0,Confident,12.96,4.14,40,0.151,81.97,Second Round
CAND_D23422,33,8,UX Designer,Bachelor's,Google Meet,70.67,0.639,10,100.0,100.0,Confident,3.15,3.96,46,0.213,74.01,Second Round
CAND_62E2C9,31,9,Data Scientist,Master's,Teams,72.09,0.47,7,99.53,93.16,Confident,27.52,4.56,52,0.744,86.95,Hired
CAND_539E70,20,2,Sales Executive,Bachelor's,Teams,76.66,0.42,6,100.0,92.16,Confident,37.54,,51,0.521,83.26,Second Round
CAND_09F784,52,28,Business Analyst,Master's,Teams,62.74,0.538,7,100.0,93.88,Confident,4.07,3.52,50,0.41,79.0,Hired
CAND_7F31D7,23,1,Sales Executive,Bachelor's,Zoom,35.33,0.629,16,100.0,100.0,Confident,16.5,4.81,37,0.443,53.9,Rejected
CAND_D2B8D5,42,16,Marketing Analyst,Master's,Zoom,,0.556,7,100.0,100.0,Confident,6.01,4.58,61,0.354,60.64,Rejected
CAND_F11B4C,36,15,Marketing Analyst,PhD,HireVue,62.23,0.719,9,100.0,99.55,Confident,4.61,3.65,31,0.476,72.35,Second Round
CAND_76F5A2,23,1,UX Designer,PhD,Zoom,52.23,0.647,10,100.0,42.71,Confident,13.15,5.15,50,0.572,66.34,Rejected
CAND_F856B7,25,4,Data Scientist,PhD,Zoom,82.14,0.604,7,100.0,87.94,Confident,6.01,4.61,49,0.492,89.48,Hired
CAND_C27FC7,20,0,Product Manager,PhD,HireVue,60.82,0.374,11,100.0,73.19,Confident,21.23,5.3,45,0.478,73.69,Hired
CAND_3A0AB8,41,21,Business Analyst,PhD,Google Meet,74.68,0.295,13,100.0,88.23,Confident,7.92,3.55,37,0.423,77.35,Rejected
CAND_97FDF8,33,13,Sales Executive,PhD,Teams,,,9,100.0,76.52,Confident,18.26,5.21,41,0.253,75.43,Rejected
CAND_77A1DD,28,4,Business Analyst,Master's,HireVue,54.41,0.303,9,100.0,92.87,Neutral,4.33,,49,0.491,69.05,Second Round
CAND_63BAA8,31,8,Product Manager,Bachelor's,HireVue,80.92,0.415,8,100.0,100.0,Confident,15.63,3.86,32,0.478,87.23,Hired
CAND_6D61C6,29,10,Sales Executive,Associate,Zoom,149.36,0.672,0,91.64,96.99,Confident,12.45,4.01,38,0.309,100.0,Hired
CAND_A76C1E,28,5,Data Scientist,Bachelor's,HireVue,49.34,0.56,14,81.29,74.84,Neutral,43.96,6.84,32,0.548,58.38,Rejected
CAND_4C69A4,37,14,HR Manager,PhD,HireVue,45.75,0.722,8,93.88,82.29,Confident,24.49,4.05,31,0.526,62.75,Rejected
CAND_746FA1,26,9,Software Engineer,Bachelor's,HireVue,51.68,0.673,10,100.0,100.0,Confident,10.57,,35,0.594,70.97,Rejected
CAND_BF200B,45,21,Sales Executive,Bachelor's,Teams,56.61,0.493,5,90.45,88.7,Confident,30.19,5.07,49,0.67,65.95,Hired
CAND_BFD22E,20,0,Business Analyst,Master's,Zoom,71.32,0.895,5,100.0,98.93,Confident,12.11,4.1,35,0.51,71.88,Second Round
CAND_8809BA,22,0,UX Designer,Master's,HireVue,46.89,0.497,7,86.0,66.07,Confident,21.53,4.27,33,0.384,59.34,Rejected
CAND_068B34,24,0,Marketing Analyst,Associate,Teams,60.96,0.707,2,100.0,94.64,Confident,18.56,4.26,36,0.149,75.18,Hired
CAND_451ECA,27,3,HR Manager,Bachelor's,Google Meet,28.74,0.658,13,100.0,80.79,Confident,19.82,4.62,33,0.205,71.15,Rejected
CAND_27DA3E,31,10,UX Designer,Master's,Zoom,57.5,0.585,13,100.0,100.0,Confident,6.97,3.93,47,0.551,63.55,Rejected
CAND_F0B1A5,30,11,Product Manager,PhD,Teams,29.38,0.733,11,91.93,87.42,Confident,14.28,,69,0.418,51.86,Rejected
CAND_232447,31,9,Marketing Analyst,Master's,Zoom,45.64,0.607,10,100.0,86.79,Neutral,9.32,4.09,41,0.499,59.35,Rejected
